Season,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG_PERC,3P,3PA,3P_PERC,2P,2PA,2P_PERC,FT,FTA,FT_PERC,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB_PERC,DRB_PERC,TRB_PERC,AST_PERC,STL_PERC,BLK_PERC,USG_PERC,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2016,Jonathon Simmons,SG,27,SAS,78,8,1392,4.6,10.9,0.42,0.8,2.6,0.294,3.8,8.2,0.461,2.6,3.4,0.75,0.5,3.6,4.1,3.3,1.2,0.6,2,3.8,12.5,9.9,0.504,0.242,0.314,1.7,11.1,6.5,13.2,1.7,1.5,18,-0.1,2.1,2,0.068,-2.8,0.9,-1.9,0
2016,Kyle Singler,SF,28,OKC,32,2,385,3.2,7.8,0.41,0.7,3.5,0.189,2.5,4.3,0.587,1.2,1.6,0.765,0.7,3.7,4.5,0.8,0.7,0.5,1,2.7,8.2,5.9,0.486,0.446,0.205,2.3,11.5,6.9,3.2,0.9,1,11.2,0,0.3,0.3,0.034,-4.6,-1.3,-5.9,-0.4
2016,Marcus Smart,SG,22,BOS,79,24,2399,4,11.2,0.359,1.4,5,0.283,2.6,6.3,0.42,3,3.8,0.812,1.2,3.4,4.6,5.5,1.9,0.5,2.4,2.9,12.5,12,0.486,0.443,0.334,3.7,10.4,7.1,22,2.6,1.2,18.8,0.5,2.7,3.2,0.064,-1.1,0.9,-0.3,1
2016,Ish Smith,PG,28,DET,81,32,1955,6.1,13.8,0.439,0.5,1.9,0.267,5.5,11.9,0.467,1.3,1.9,0.706,0.4,3.9,4.3,7.7,1.1,0.6,2.1,2.3,14,14.7,0.477,0.14,0.136,1.1,12.4,6.6,32.5,1.6,1.4,20.5,0.9,2.2,3.1,0.076,-1.2,0.4,-0.8,0.6
2016,J.R. Smith,SG,31,CLE,41,35,1187,3.7,10.8,0.346,2.9,8.2,0.351,0.8,2.6,0.329,0.3,0.5,0.667,0.5,2.9,3.4,1.9,1.2,0.3,0.8,2.3,10.6,8.1,0.484,0.761,0.042,1.6,8.6,5.2,7.3,1.7,0.7,14.6,0.1,0.8,0.8,0.034,-0.5,-0.7,-1.3,0.2
2016,Jason Smith,C,30,WAS,74,3,1068,5.9,11.1,0.529,1.2,2.6,0.474,4.6,8.5,0.546,1.2,1.7,0.686,2.2,6.5,8.7,1.2,0.7,1.8,2,5.7,14.2,13.6,0.598,0.237,0.155,6.8,20.4,13.6,5,1,4.2,16.7,1,1.3,2.3,0.103,-2,0.6,-1.4,0.2
2016,Tony Snell,SG,25,MIL,80,80,2336,3.8,8.3,0.455,2.2,5.5,0.406,1.6,2.9,0.548,0.7,0.9,0.81,0.3,3.5,3.8,1.5,0.8,0.2,0.8,1.9,10.5,9.7,0.603,0.656,0.107,1.1,11.1,6.2,5.9,1.2,0.5,12.1,2.1,1.3,3.4,0.071,0.2,-1.1,-0.8,0.7
2016,Marreese Speights,C,29,LAC,82,2,1286,6.8,15.3,0.445,2.9,7.8,0.372,3.9,7.6,0.52,3.4,3.8,0.876,2.5,8,10.4,1.8,0.6,1.1,1.9,6.4,19.9,17.5,0.584,0.505,0.25,7.9,24.1,16.2,8,0.9,2.6,23.6,2.5,1.7,4.2,0.155,1.5,-0.8,0.7,0.9
2016,Tiago Splitter,C,32,PHI,8,0,76,6.6,14.7,0.452,0.9,2.8,0.333,5.7,11.8,0.48,4.3,5.2,0.818,3.8,6.6,10.4,1.9,0.5,0.5,2.8,3.8,18.5,15,0.544,0.194,0.355,11.6,20.3,15.9,8.9,0.6,1,23.9,0.1,0.1,0.1,0.072,-2.6,-2.5,-5,-0.1
2016,Nik Stauskas,SG,23,PHI,80,27,2188,4.1,10.4,0.396,2.2,5.9,0.368,2,4.5,0.433,2,2.5,0.813,0.3,3.4,3.7,3.1,0.7,0.5,2.1,2.4,12.4,9,0.54,0.566,0.237,1.1,10.3,5.7,12.9,1,1.2,16.4,0.1,1.4,1.4,0.031,-1.7,-0.7,-2.4,-0.2
2016,Lance Stephenson,SG,26,TOT,18,0,361,5.4,12,0.45,0.6,2,0.3,4.8,10,0.48,0.8,1.3,0.615,0.4,4.8,5.2,5.9,0.5,0.3,2.6,3.2,12.2,9.6,0.485,0.167,0.108,1.2,14.8,8,24.8,0.7,0.7,18.7,-0.2,0.2,0.1,0.008,-3.9,-1.5,-5.4,-0.3
2016,Lance Stephenson,SG,26,NOP,6,0,162,5.8,12.2,0.473,0.2,2.2,0.1,5.6,10,0.556,1.1,1.8,0.625,0.7,3.3,4,6.4,0.4,0.2,2.4,4,12.9,10.3,0.496,0.182,0.145,1.9,9.8,5.9,27.7,0.6,0.5,19,0,0.1,0.1,0.027,-3,-1.9,-4.8,-0.1
2016,Lance Stephenson,SG,26,MIN,6,0,67,5.4,11.3,0.476,0,1.1,0,5.4,10.2,0.526,0.5,1.1,0.5,0,5.4,5.4,2.7,0,0,2.1,1.1,11.3,6.6,0.48,0.095,0.095,0,17.7,8.7,11.2,0,0,17.1,-0.1,0,-0.1,-0.045,-6.1,-3.1,-9.2,-0.1
2016,Lance Stephenson,SG,26,IND,6,0,132,4.9,12,0.409,1.4,2.2,0.625,3.5,9.8,0.361,0.5,0.8,0.667,0.3,6.3,6.5,6.8,0.8,0.5,3,3.3,11.7,10.3,0.474,0.182,0.068,0.9,19.3,10.2,28.1,1.1,1.3,19.1,-0.1,0.1,0,0.012,-4,-0.2,-4.2,-0.1
2016,Jarnell Stokes,C,23,DEN,2,0,7,5.1,5.1,1,0,0,,5.1,5.1,1,5.1,10.3,0.5,5.1,5.1,10.3,10.3,5.1,0,0,15.4,15.4,31.5,0.798,0,2,15.9,15.6,15.8,40.1,7,0,11.4,0.1,0,0.1,0.48,11.8,3.6,15.4,0
2016,Diamond Stone,C,19,LAC,7,0,24,4.5,19.5,0.231,0,0,,4.5,19.5,0.231,6,6,1,1.5,7.5,9,0,0,1.5,3,7.5,15,-1.2,0.339,0,0.308,4.8,22.7,14,0,0,3.4,31.3,-0.1,0,-0.1,-0.211,-17.3,-6.8,-24.1,-0.1
2016,Rodney Stuckey,PG,30,IND,39,0,696,4.7,12.6,0.373,1,3.1,0.317,3.7,9.5,0.391,4.1,5.5,0.748,0.3,4,4.3,4.3,0.8,0,2.7,2.3,14.5,9.5,0.483,0.246,0.439,1,12.4,6.8,17.7,1.2,0,22.2,-0.5,0.4,-0.1,-0.006,-3.8,-2.2,-6,-0.7
2016,Jared Sullinger,PF,24,TOR,11,1,118,4.6,14.3,0.319,0.9,5.5,0.167,3.7,8.8,0.414,1.2,2.4,0.5,3.1,5.2,8.2,0.9,1.2,0.3,1.2,5.2,11.3,6,0.366,0.383,0.17,9.6,16.3,12.9,3.7,1.7,0.7,20.7,-0.2,0.1,-0.1,-0.031,-4.9,-2.5,-7.5,-0.2
2016,Edy Tavares,C,24,TOT,2,0,28,5.1,6.4,0.8,0,0,,5.1,6.4,0.8,0,3.9,0,5.1,9,14.1,1.3,0,7.7,2.6,3.9,10.3,21.3,0.633,0,0.6,16.3,26.8,21.6,5.1,0,17.3,13.2,0,0.1,0.1,0.15,-3.8,7.7,3.9,0
2016,Edy Tavares,C,24,ATL,1,0,4,9,9,1,0,0,,9,9,1,0,18,0,0,9,9,0,0,0,0,0,18,13.1,0.532,0,2,0,27.1,13.7,0,0,0,20.5,0,0,0,-0.047,-8.1,-7,-15.1,0
2016,Edy Tavares,C,24,CLE,1,0,24,4.5,6,0.75,0,0,,4.5,6,0.75,0,1.5,0,6,9,15,1.5,0,9,3,4.5,9,22.6,0.676,0,0.25,19,26.7,23,6,0,20.2,12,0,0.1,0.1,0.183,-3.1,10.1,7,0.1
2016,Isaiah Taylor,PG,22,HOU,4,0,52,0.7,4.8,0.143,0,1.4,0,0.7,3.5,0.2,0.7,1.4,0.5,0.7,1.4,2.1,2.1,0.7,0.7,0,4.2,2.1,0.3,0.19,0.286,0.286,2.1,4.2,3.1,7.1,0.9,1.6,6.4,-0.1,0,0,-0.028,-6.4,-0.1,-6.5,-0.1
2016,Jeff Teague,PG,28,IND,82,82,2657,5.4,12.3,0.442,1.2,3.4,0.357,4.2,8.9,0.475,4.9,5.6,0.867,0.4,4,4.5,8.7,1.4,0.4,2.9,2.2,17,19.2,0.574,0.277,0.457,1.4,12.4,7,36.4,1.9,1.1,22.1,5.7,2.4,8.1,0.146,2.4,-0.5,1.9,2.6
2016,Mirza Teletovic,PF,31,MIL,70,2,1133,5,13.3,0.373,3.3,9.7,0.341,1.7,3.6,0.46,1.1,1.4,0.778,0.3,4.8,5.1,1.5,0.4,0.4,1.2,3.5,14.3,8.8,0.515,0.73,0.108,1.1,15.4,8.3,6.4,0.5,1,19.1,-0.1,0.7,0.6,0.025,-1.5,-3.4,-4.9,-0.8
2016,Garrett Temple,SG,30,SAC,65,21,1728,3.8,9,0.424,1.7,4.6,0.373,2.1,4.4,0.476,1.2,1.5,0.784,0.7,3.2,3.8,3.5,1.7,0.6,1.6,2.9,10.5,11.2,0.545,0.509,0.171,2.2,10.1,6.2,14.4,2.5,1.5,14.2,0.9,1.3,2.2,0.061,-0.3,0.6,0.3,1
2016,Jason Terry,SG,39,MIL,74,0,1365,2.8,6.4,0.432,1.9,4.5,0.427,0.8,1.9,0.444,0.6,0.8,0.828,0.4,2.4,2.8,2.6,1.2,0.5,0.9,2.5,8.1,9.1,0.6,0.704,0.119,1.3,7.7,4.5,9.9,1.7,1.3,9.8,1.2,0.9,2.1,0.075,-0.5,-0.6,-1.1,0.3
2016,Isaiah Thomas,PG,27,BOS,76,76,2569,9.6,20.6,0.463,3.4,9.1,0.379,6.1,11.6,0.528,8.3,9.1,0.909,0.6,2.3,2.9,6.3,1,0.2,2.9,2.3,30.8,26.5,0.625,0.439,0.441,1.9,7,4.4,32.5,1.4,0.4,34,10.9,1.6,12.5,0.234,8.7,-3.3,5.4,4.8
2016,Lance Thomas,PF,28,NYK,46,15,968,3.6,9.1,0.398,1.4,3.2,0.447,2.2,5.9,0.371,1.6,1.9,0.843,1.2,4.1,5.3,1.3,0.8,0.2,0.9,3.2,10.2,8.4,0.516,0.348,0.209,3.5,12.3,7.9,5,1.1,0.4,13.1,0.6,0.4,0.9,0.046,-2.1,-1.6,-3.7,-0.4
2016,Hollis Thompson,SG,25,TOT,40,9,752,3.7,9.6,0.385,1.5,4.5,0.337,2.2,5,0.429,0.9,1.4,0.655,0.9,4.5,5.4,1.7,1,0.3,0.5,3.3,9.8,7.9,0.482,0.475,0.145,2.8,13.5,8.1,6.8,1.3,0.6,13,0.1,0.6,0.7,0.047,-2.8,-0.5,-3.3,-0.2
2016,Hollis Thompson,SG,25,PHI,31,1,561,4.2,10.2,0.415,1.7,4.6,0.366,2.6,5.6,0.455,0.8,1.3,0.65,1,4.4,5.4,1.7,0.9,0.4,0.6,3.5,11,9,0.51,0.447,0.126,2.9,13.6,8.2,7,1.2,0.8,13.7,0.3,0.4,0.7,0.06,-2.3,-0.8,-3,-0.1
2016,Hollis Thompson,SG,25,NOP,9,8,191,2.1,7.7,0.268,1.1,4.5,0.25,0.9,3.2,0.294,1.1,1.7,0.667,0.8,4.5,5.3,1.7,1.1,0,0.4,2.6,6.4,4.7,0.378,0.585,0.22,2.2,13.3,7.7,6.3,1.5,0,10.9,-0.2,0.2,0,0.007,-4.3,0.2,-4.1,-0.1
2016,Klay Thompson,SG,26,GSW,78,78,2649,8.8,18.7,0.468,3.6,8.8,0.414,5.1,9.9,0.516,2.5,3,0.853,0.7,3.2,3.9,2.2,0.9,0.5,1.7,1.9,23.7,17.4,0.592,0.47,0.158,2.2,9.2,5.9,9.3,1.2,1.2,26.1,4.2,2.9,7.1,0.129,2.4,-2.1,0.3,1.5
2016,Tristan Thompson,C,25,CLE,78,78,2336,4,6.7,0.6,0,0,0,4,6.7,0.604,1.6,3.3,0.498,4.4,6.6,11,1.2,0.6,1.3,1,2.7,9.7,15.3,0.594,0.007,0.487,13.9,19.6,16.9,4.6,0.8,2.9,11.3,5,2.3,7.3,0.149,0,1.5,1.5,2
2016,Marcus Thornton,SG,29,WAS,33,1,575,5.3,13.1,0.4,1.8,5,0.35,3.5,8.1,0.431,1.4,1.7,0.852,1.4,3.4,4.8,2.6,1.2,0.2,1.6,3,13.7,10.4,0.494,0.381,0.129,4.3,10.5,7.5,10.1,1.6,0.4,18.7,0.1,0.4,0.5,0.042,-1.6,-1.5,-3.2,-0.2
2016,Mike Tobey,C,22,CHO,2,0,25,1.4,5.8,0.25,0,0,,1.4,5.8,0.25,0,0,,2.9,1.4,4.3,1.4,0,0,1.4,2.9,2.9,-0.1,0.25,0,0,8.7,4.4,6.6,5.4,0,0,9,0,0,0,-0.07,-7.4,-1.5,-8.9,0
2016,Anthony Tolliver,PF,31,SAC,65,9,1477,3.8,8.6,0.442,2.2,5.6,0.391,1.6,2.9,0.537,1.5,2,0.744,1.2,4.5,5.8,1.9,0.8,0.5,1.4,2.7,11.2,11.1,0.595,0.655,0.234,4,14.4,9.3,7.7,1.2,1.2,13.6,1.5,0.8,2.3,0.075,0.2,-0.7,-0.4,0.6
2016,Axel Toupane,SF,24,TOT,4,0,47,3.8,6.9,0.556,0.8,3.1,0.25,3.1,3.8,0.8,0,0,,0,0.8,0.8,0,0.8,0.8,0,4.6,8.4,6.2,0.611,0.444,0,0,2.3,1.1,0,1,1.7,8.5,0,0,0.1,0.061,-2.8,-1,-3.8,0
2016,Axel Toupane,SF,24,MIL,2,0,6,0,6,0,0,6,0,0,0,,0,0,,0,0,0,0,0,0,0,6,0,-9.9,0,1,0,0,0,0,0,0,0,7.6,0,0,0,-0.191,-9.2,-3.5,-12.7,0
2016,Axel Toupane,SF,24,NOP,2,0,41,4.4,7,0.625,0.9,2.6,0.333,3.5,4.4,0.8,0,0,,0,0.9,0.9,0,0.9,0.9,0,4.4,9.7,8.6,0.688,0.375,0,0,2.6,1.3,0,1.2,2,8.6,0.1,0,0.1,0.098,-1.9,-0.6,-2.5,0
2016,Karl-Anthony Towns,C,21,MIN,82,82,3030,9.5,17.6,0.542,1.2,3.3,0.367,8.3,14.3,0.582,4.2,5.1,0.832,3.5,8.4,12,2.6,0.7,1.2,2.5,2.9,24.5,25.9,0.618,0.186,0.289,11.2,27.8,19.4,13.2,0.9,2.9,27.5,9.9,2.8,12.7,0.201,4.7,0.2,4.9,5.3
2016,P.J. Tucker,SF,31,TOT,81,21,2236,3.2,7.8,0.413,1.1,3.2,0.357,2.1,4.6,0.451,1.2,1.5,0.774,1.9,5.7,7.6,1.6,1.9,0.3,1.1,3.2,8.7,10.5,0.516,0.407,0.193,5.6,17.7,11.6,6,2.5,0.7,11.2,1.4,2.2,3.6,0.078,-0.7,1.6,0.9,1.6
2016,P.J. Tucker,SF,31,PHO,57,17,1627,3.3,7.8,0.415,1,3,0.338,2.2,4.8,0.463,1.3,1.7,0.792,2.1,5.5,7.6,1.6,1.9,0.3,1.2,3.2,8.9,10.6,0.517,0.384,0.218,6.1,17,11.4,6.1,2.5,0.7,11.3,1,1.3,2.4,0.069,-0.7,1.5,0.8,1.2
2016,P.J. Tucker,SF,31,TOR,24,4,609,3.1,7.6,0.406,1.4,3.5,0.4,1.7,4,0.412,0.7,0.9,0.688,1.4,6.3,7.6,1.5,1.8,0.3,0.8,3.1,8.2,10.4,0.515,0.469,0.125,4.3,19.6,12,5.9,2.6,0.7,10.9,0.4,0.9,1.3,0.099,-0.7,1.9,1.1,0.5
2016,Evan Turner,SF,28,POR,65,12,1658,5.1,12,0.426,0.7,2.6,0.263,4.4,9.4,0.47,1.8,2.2,0.825,0.8,4.6,5.4,4.5,1.2,0.5,2.2,2.6,12.7,11.4,0.491,0.214,0.187,2.4,14.2,8.3,18.4,1.6,1.2,18.5,0,1.2,1.2,0.035,-2.5,-0.1,-2.6,-0.3
2016,Myles Turner,C,20,IND,81,81,2541,6.3,12.3,0.511,0.6,1.6,0.348,5.7,10.7,0.536,3.5,4.3,0.809,2,6.4,8.3,1.5,1,2.4,1.5,3.7,16.6,18.5,0.585,0.132,0.349,6.2,19.6,13,6.6,1.5,5.9,19.5,4.3,3.7,8,0.151,-0.3,2.6,2.4,2.8
2016,Beno Udrih,PG,34,DET,39,0,560,5.9,12.7,0.467,0.7,2.1,0.344,5.2,10.6,0.491,2.1,2.2,0.941,0.4,3.3,3.7,8.4,0.8,0,2.3,1.9,14.6,16.2,0.535,0.162,0.173,1.1,10.3,5.6,35.4,1.2,0,19.6,0.8,0.5,1.3,0.113,-0.5,-2.1,-2.5,-0.1
2016,Tyler Ulis,PG,21,PHO,61,15,1123,5.9,14,0.421,0.7,2.5,0.266,5.2,11.5,0.455,1.8,2.3,0.775,0.6,2.4,3,7.2,1.5,0.2,2.5,2.3,14.2,13,0.474,0.181,0.162,1.9,7.5,4.6,30.5,2,0.4,20.3,0.3,0.4,0.7,0.029,-1.5,-2.5,-4,-0.6
2016,Jarrod Uthoff,PF,23,DAL,9,0,115,5,11.9,0.421,0.9,2.8,0.333,4.1,9.1,0.448,1.6,2.2,0.714,2.5,4.4,6.9,2.8,0.6,1.3,0.9,2.5,12.5,13.9,0.487,0.237,0.184,7.7,14.9,11.1,12.8,0.9,3.1,18.1,0.1,0.1,0.2,0.083,-2.1,0.7,-1.4,0
2016,Jonas Valanciunas,C,24,TOR,80,80,2066,6.8,12.2,0.557,0,0,0.5,6.8,12.2,0.557,3.1,3.8,0.811,3.9,9.3,13.2,1,0.6,1.1,1.8,3.8,16.7,20.1,0.601,0.003,0.309,12.4,29.1,20.8,4.4,0.9,2.6,19.5,4.9,3,7.9,0.183,-0.5,-0.1,-0.6,0.7
2016,Denzel Valentine,SG,23,CHI,57,0,976,3.8,10.6,0.354,2.7,7.7,0.351,1.1,3,0.363,0.5,0.7,0.778,0.4,5.2,5.6,2.3,1.1,0.3,1.8,3.2,10.7,7.3,0.492,0.722,0.063,1.2,15.6,8.3,9.3,1.5,0.6,15.4,-0.5,1.1,0.6,0.031,-2.4,-0.3,-2.7,-0.2
2016,Fred VanVleet,PG,22,TOR,37,0,294,4.8,13.6,0.351,1.3,3.6,0.379,3.4,10,0.341,2.2,2.7,0.818,0.5,4.7,5.1,4.3,2,0.4,1.8,4.4,13.1,10.5,0.443,0.261,0.198,1.5,14.6,8.1,17.5,2.8,0.9,20.6,-0.1,0.4,0.2,0.04,-3.2,0,-3.2,-0.1
2016,Anderson Varejao,C,34,GSW,14,1,92,2,5.5,0.357,0,0,,2,5.5,0.357,3.1,4.3,0.727,4.7,5.9,10.6,3.9,1.2,1.2,3.1,6.3,7,9.4,0.478,0,0.786,15.3,16.8,16.1,13,1.6,2.6,12.6,0,0.1,0.2,0.097,-3.2,2.5,-0.6,0
2016,Greivis Vasquez,PG,30,BRK,3,0,39,1.8,7.4,0.25,0.9,2.8,0.333,0.9,4.6,0.2,1.8,2.8,0.667,0,1.8,1.8,4.6,0.9,0.9,0.9,5.5,6.5,4.1,0.376,0.375,0.375,0,5.4,2.7,17.5,1.2,1.9,11.3,0,0,0,-0.006,-5.7,-1.8,-7.5,-0.1
2016,Rashad Vaughn,SG,20,MIL,41,2,458,4.5,12.3,0.365,2,6.4,0.321,2.4,5.9,0.413,0.2,0.4,0.4,0.3,3.5,3.9,1.8,1.5,0.8,1.1,2.5,11.2,7.8,0.449,0.519,0.032,1,11.3,6.2,7.4,2.1,1.9,17.2,-0.5,0.4,0,-0.005,-3.7,-1.2,-4.9,-0.3
2016,Noah Vonleh,PF,21,POR,74,41,1265,3.7,7.7,0.481,0.2,0.6,0.35,3.5,7.1,0.492,1.7,2.7,0.638,3.7,7.3,11,0.9,0.9,0.8,1.8,4.4,9.3,10.8,0.525,0.074,0.348,11.4,22.5,17,3.4,1.2,1.7,13.1,0.6,1.2,1.8,0.069,-3.5,-0.3,-3.9,-0.6
2016,Nikola Vucevic,C,26,ORL,75,55,2163,8,17.2,0.468,0.4,1.2,0.307,7.7,15.9,0.481,1.8,2.7,0.669,2.9,10,13,3.5,1.3,1.2,1.9,3,18.2,19.1,0.498,0.073,0.155,8.6,31.3,19.6,16.9,1.7,2.8,24.8,0.8,3.1,4,0.088,-1.4,2.3,0.9,1.6
2016,Sasha Vujacic,SG,32,NYK,42,4,408,3.7,12,0.309,2,6.5,0.311,1.7,5.5,0.306,1.5,2.1,0.708,1.1,4.1,5.2,4.6,1.1,0.2,1.4,3.4,10.9,8.6,0.423,0.544,0.176,3.2,12.4,7.8,17.9,1.6,0.4,17.3,-0.1,0.2,0.1,0.014,-2.1,-2.2,-4.3,-0.2
2016,Dwyane Wade,SG,35,CHI,60,59,1792,8.3,19.2,0.434,0.9,2.9,0.31,7.4,16.3,0.456,4.5,5.6,0.794,1.3,4.2,5.4,4.6,1.7,0.8,2.8,2.3,22,18.5,0.508,0.152,0.294,3.8,12.6,8.1,22.3,2.4,1.8,29.6,0.9,2.5,3.4,0.09,0.4,0.6,1,1.3
2016,Dion Waiters,SG,25,MIA,46,43,1384,7.3,17.2,0.424,2.2,5.6,0.395,5.1,11.7,0.438,2.1,3.3,0.646,0.5,3.5,4,5.2,1.1,0.5,2.7,2.5,19,14.5,0.507,0.324,0.192,1.4,10.9,6.1,23.8,1.5,1.1,26.3,0.2,1.5,1.6,0.057,-0.1,-0.8,-0.9,0.4
2016,Kemba Walker,PG,26,CHO,79,79,2739,8.5,19,0.444,3.2,7.9,0.399,5.3,11.1,0.476,4,4.7,0.847,0.6,3.5,4,5.7,1.1,0.3,2.2,1.6,24.1,21.3,0.569,0.415,0.248,1.8,10.6,6.2,29.1,1.6,0.7,29.2,5.9,2.2,8.1,0.142,5.3,-1.7,3.6,3.9
2016,John Wall,PG,26,WAS,78,78,2836,8.2,18.2,0.451,1.1,3.5,0.327,7.1,14.8,0.48,5.4,6.7,0.801,0.7,3.4,4.1,10.5,2,0.6,4.1,1.9,22.9,23.2,0.541,0.19,0.367,2.4,10.6,6.5,46.9,2.7,1.4,30.6,5.8,3,8.8,0.149,3.8,0.2,4.1,4.3
2016,Taurean Waller-Prince,SF,22,ATL,59,10,981,4.2,10.5,0.4,1.2,3.7,0.324,3,6.7,0.443,2.7,3.4,0.787,0.9,4.8,5.8,2,1.6,1,2.2,3.5,12.3,9.8,0.513,0.358,0.33,2.8,14.6,8.8,8.4,2.2,2.4,17.2,-0.4,1.5,1.1,0.054,-3.8,1.5,-2.3,-0.1
2016,T.J. Warren,SF,23,PHO,66,59,2048,7.1,14.3,0.495,0.5,1.7,0.265,6.6,12.6,0.527,2.1,2.7,0.773,2.2,3.8,6,1.3,1.3,0.7,1,3.1,16.7,15.6,0.539,0.12,0.189,6.5,11.7,9,5.8,1.8,1.5,19.2,3,1.1,4.1,0.096,0.2,-0.5,-0.3,0.9
2016,C.J. Watson,PG,32,ORL,62,9,1012,3.4,8.8,0.387,1.1,3.7,0.305,2.3,5.1,0.448,2,2.3,0.864,0.6,2.6,3.2,4.1,1.5,0.1,1.7,3,10,9.3,0.507,0.423,0.266,1.7,8.1,4.8,16.1,2.1,0.2,14.1,0.2,0.6,0.9,0.041,-2.5,-1.1,-3.6,-0.4
2016,Briante Weber,PG,24,TOT,20,0,205,4.4,10.5,0.417,0.2,1.8,0.1,4.2,8.8,0.48,1.9,2.8,0.688,1.4,3.2,4.6,3.7,2.1,0.2,1.4,2.8,10.9,11,0.462,0.167,0.267,4.3,9.6,7,15,2.9,0.4,16.3,0,0.2,0.3,0.059,-3.2,0,-3.2,-0.1
2016,Briante Weber,PG,24,GSW,7,0,46,3.9,11,0.357,0,2.3,0,3.9,8.6,0.455,1.6,2.3,0.667,0,3.1,3.1,3.9,2.3,0.8,2.3,3.1,9.4,5.9,0.392,0.214,0.214,0,9,4.8,13.9,3.1,1.7,17.2,-0.1,0.1,0,-0.018,-6.9,0.7,-6.2,0
2016,Briante Weber,PG,24,CHO,13,0,159,4.5,10.4,0.435,0.2,1.6,0.143,4.3,8.8,0.487,2,2.9,0.692,1.8,3.2,5,3.6,2,0,1.1,2.7,11.3,12.5,0.483,0.152,0.283,5.5,9.7,7.6,15.4,2.8,0,16.1,0.1,0.2,0.3,0.081,-2.1,-0.2,-2.3,0
2016,David West,C,36,GSW,68,0,854,5.7,10.6,0.536,0.1,0.3,0.375,5.6,10.3,0.541,1.8,2.4,0.768,2,6.6,8.6,6.4,1.8,2,3.3,4.4,13.3,16.6,0.571,0.032,0.222,6.5,18.8,13,24.1,2.4,4.4,17.9,0.9,1.7,2.6,0.148,-1.7,3.9,2.2,0.9
2016,Russell Westbrook,PG,28,OKC,81,81,2802,10.6,24.9,0.425,2.6,7.5,0.343,8,17.4,0.459,9.1,10.8,0.845,1.8,9.3,11.1,10.8,1.7,0.4,5.6,2.4,32.9,30.6,0.554,0.3,0.433,5.4,28.8,17.1,57.3,2.3,0.9,41.7,8.5,4.6,13.1,0.224,10.9,4.7,15.6,12.4
2016,Okaro White,PF,24,MIA,35,0,471,2.5,6.6,0.379,0.9,2.6,0.353,1.6,4.1,0.396,1.5,1.7,0.909,1.9,4.4,6.3,1.6,0.8,0.8,1.4,4,7.5,7.5,0.507,0.391,0.253,5.8,13.5,9.6,6,1.1,1.7,10.8,0.1,0.5,0.6,0.066,-3.1,1,-2.1,0
2016,Isaiah Whitehead,PG,21,BRK,73,26,1643,4.5,11.1,0.402,1,3.3,0.295,3.5,7.9,0.446,2,2.5,0.805,0.7,3.3,4,4.2,0.9,0.8,3.1,3.8,11.9,7.6,0.487,0.293,0.222,2.1,9.7,5.9,17.7,1.2,1.7,18.2,-1.7,0.9,-0.8,-0.023,-4.3,-0.6,-4.9,-1.2
2016,Hassan Whiteside,C,27,MIA,77,77,2513,7.8,13.9,0.557,0,0,,7.8,13.9,0.557,3.2,5.1,0.628,4.2,11.4,15.6,0.8,0.8,2.3,2.2,3.2,18.8,22.6,0.579,0,0.368,12.8,35.3,24,3.8,1.1,5,22.7,4.2,5.3,9.5,0.181,-2,1.5,-0.5,0.9
2016,Andrew Wiggins,SF,21,MIN,82,82,3048,8.4,18.5,0.452,1.2,3.4,0.356,7.2,15.1,0.473,4.9,6.4,0.76,1.2,2.7,3.9,2.2,1,0.4,2.2,2.2,22.8,16.5,0.534,0.184,0.345,3.8,8.8,6.3,10.6,1.4,0.8,29,3.3,0.9,4.2,0.066,0.2,-2.9,-2.7,-0.6
2016,C.J. Wilcox,SG,26,ORL,22,0,108,2.7,10.3,0.258,1,5,0.2,1.7,5.3,0.313,0.7,0.7,1,1.3,2.7,4,4,0.7,0.3,2,2.7,7,2.9,0.329,0.484,0.065,3.9,8.3,6.1,15.5,0.9,0.7,15.4,-0.2,0,-0.2,-0.09,-6.5,-2.1,-8.6,-0.2
2016,Alan Williams,C,24,PHO,47,0,708,7,13.6,0.517,0,0.1,0,7,13.5,0.519,3.6,5.7,0.625,4.8,10.1,14.8,1.2,1.4,1.6,1.9,6.4,17.6,19.5,0.547,0.004,0.419,14,31.2,22.4,5.2,1.8,3.7,20.9,1.1,0.9,2.1,0.142,-1.8,0.1,-1.7,0.1
2016,Deron Williams,PG,32,TOT,64,44,1657,5.7,13,0.438,1.8,5.1,0.363,3.9,8,0.486,2,2.4,0.826,0.3,2.9,3.2,7.8,0.7,0.2,3,3,15.2,14,0.541,0.39,0.182,0.9,9.4,5.1,35.9,1,0.4,22.1,1.5,0.9,2.4,0.069,0.2,-2.4,-2.3,-0.1
2016,Deron Williams,PG,32,DAL,40,40,1171,6,13.9,0.43,1.9,5.6,0.348,4.1,8.4,0.485,2.1,2.6,0.821,0.4,2.7,3.1,8.4,0.8,0.1,3,3,16,15,0.533,0.4,0.185,1.2,9.3,5.1,40.1,1.1,0.2,23.7,1.1,0.7,1.8,0.073,1,-2.4,-1.4,0.2
